gap_resolution_id,target_url,normalized_target_url,proposed_name,prior_gap_classification,final_gap_classification,classification_confidence,classification_reasons,link_occurrences,unique_source_pages,main_content_occurrences,main_content_ratio,max_relevance_score,average_relevance_score,enqueue_decisions,anchor_texts,source_page_roles,source_page_urls,direct_target_match,selective_crawl_required,identity_safeguard
dst_gap_resolution_3d0d4ac1d60349982ff7,https://dst.gov.in/administrationfinance/science-and-technology-exhibition-cell,https://dst.gov.in/administrationfinance/science-and-technology-exhibition-cell,Science and Technology Exhibition Cell,UNRESOLVED,GLOBAL_NAVIGATION,0.9100,REPEATED_OUTSIDE_MAIN_CONTENT,416,416,0,0.000000,-999.00,-999.00,BLOCKED_PATH,Science and Technology Exhibition Cell,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_8325ba2fba506d3e39b6,https://dst.gov.in/oms-and-guidelines,https://dst.gov.in/oms-and-guidelines,OMs and Guidelines,SUPPORTING_PAGE,SUPPORTING_INFORMATION,0.9400,DIRECT_CLASSIFIED_PAGE_ROLE:GUIDELINE_PAGE,417,416,0,0.000000,75.00,56.73,LOW_RELEVANCE;RELEVANT,OMs and Guidelines,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,1,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_6d2b5c50125b65b9eeb4,https://dst.gov.in/autonomous-st-attached-institutions-0,https://dst.gov.in/autonomous-st-attached-institutions-0,Autonomous S&T & Attached Institutions,UNRESOLVED,GLOBAL_NAVIGATION,0.9100,REPEATED_OUTSIDE_MAIN_CONTENT,416,416,0,0.000000,20.00,1.68,LOW_RELEVANCE,Autonomous S&T & Attached Institutions,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_7717127ae4cd4cfec041,https://dst.gov.in/e-newsletter,https://dst.gov.in/e-newsletter,E Newsletter,UNRESOLVED,GLOBAL_NAVIGATION,0.9100,REPEATED_OUTSIDE_MAIN_CONTENT,416,416,0,0.000000,-30.00,-48.32,LOW_RELEVANCE,E Newsletter,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_bb5e3bdf6a02a32a088c,https://dst.gov.in/monthly-achievements,https://dst.gov.in/monthly-achievements,Monthly Achievements,UNRESOLVED,GLOBAL_NAVIGATION,0.9100,REPEATED_OUTSIDE_MAIN_CONTENT,416,416,0,0.000000,20.00,1.68,LOW_RELEVANCE,Monthly Achievements,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_8e14cd0e2b07daac6817,https://dst.gov.in/covid-19-oms-and-guidelines,https://dst.gov.in/covid-19-oms-and-guidelines,COVID 19- OMs and Guidelines,SUPPORTING_PAGE,SUPPORTING_INFORMATION,0.9400,DIRECT_CLASSIFIED_PAGE_ROLE:GUIDELINE_PAGE,417,416,0,0.000000,75.00,56.68,LOW_RELEVANCE;RELEVANT,COVID 19- OMs and Guidelines,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,1,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_7ace100e0ae6aa9ab42e,https://dst.gov.in/st-articles,https://dst.gov.in/st-articles,S&T Articles,UNRESOLVED,GLOBAL_NAVIGATION,0.9100,REPEATED_OUTSIDE_MAIN_CONTENT,416,416,0,0.000000,20.00,1.68,LOW_RELEVANCE,S&T Articles,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_9e8f0768dee3def1df7e,https://dst.gov.in/tenders,https://dst.gov.in/tenders,Tender,UNRESOLVED,GLOBAL_NAVIGATION,0.9300,NAVIGATION_URL_PATTERN,417,416,0,0.000000,-30.00,-48.32,LOW_RELEVANCE,Tender | Tenders,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_4e56f04e6c599fed3063,https://dst.gov.in/website-policies,https://dst.gov.in/website-policies,Website Policies,UNRESOLVED,GLOBAL_NAVIGATION,0.9700,KNOWN_NAVIGATION_NAME,416,416,0,0.000000,20.00,1.68,LOW_RELEVANCE,Website Policies,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_2ca8e22ca34365cf13f8,https://dst.gov.in/terms-conditions,https://dst.gov.in/terms-conditions,Terms & Conditions,UNRESOLVED,GLOBAL_NAVIGATION,0.9700,KNOWN_NAVIGATION_NAME,416,416,0,0.000000,-999.00,-999.00,BLOCKED_PATH,Terms & Conditions,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
dst_gap_resolution_e8273593a1a5dedd4244,https://dst.gov.in/help,https://dst.gov.in/help,Help,UNRESOLVED,GLOBAL_NAVIGATION,0.9700,KNOWN_NAVIGATION_NAME,416,416,0,0.000000,-999.00,-999.00,BLOCKED_PATH,Help,APPLICATION_GUIDANCE;APPLICATION_INVITATION;BROKEN_OFFICIAL_LINK;CALL_ARCHIVE_INDEX;CALL_FOR_PROPOSALS;CALL_RESULT;CURRENT_CALL_INDEX;DEADLINE_EXTENSION;EVENT;EXPRESSION_OF_INTEREST;GUIDELINE_PAGE;NEWS;PROGRAMME_CATEGORY_INDEX;PROGRAMME_MASTER_CANDIDATE;SANCTIONED_PROJECT_EVIDENCE;SCHEME_CATEGORY_INDEX;SCHEME_MASTER_CANDIDATE;UNKNOWN,https://dst.gov.in/;https://dst.gov.in/about-schemes;https://dst.gov.in/announcement/applications-invited-throughout-year;https://dst.gov.in/archive;https://dst.gov.in/archive-call-for-proposals;https://dst.gov.in/archive-call-for-proposals?page=1;https://dst.gov.in/archive-call-for-proposals?page=10;https://dst.gov.in/archive-call-for-proposals?page=11;https://dst.gov.in/archive-call-for-proposals?page=12;https://dst.gov.in/archive-call-for-proposals?page=13;https://dst.gov.in/archive-call-for-proposals?page=14;https://dst.gov.in/archive-call-for-proposals?page=15;https://dst.gov.in/archive-call-for-proposals?page=16;https://dst.gov.in/archive-call-for-proposals?page=17;https://dst.gov.in/archive-call-for-proposals?page=2;https://dst.gov.in/archive-call-for-proposals?page=3;https://dst.gov.in/archive-call-for-proposals?page=4;https://dst.gov.in/archive-call-for-proposals?page=5;https://dst.gov.in/archive-call-for-proposals?page=6;https://dst.gov.in/archive-call-for-proposals?page=7;https://dst.gov.in/archive-call-for-proposals?page=8;https://dst.gov.in/archive-call-for-proposals?page=9;https://dst.gov.in/call-for-proposals;https://dst.gov.in/callforproposals;https://dst.gov.in/callforproposals-0;https://dst.gov.in/callforproposals-1;https://dst.gov.in/callforproposals/10th-india-israel-industrial-rd-and-technological-innovation-fund-i4f;https://dst.gov.in/callforproposals/11th-india-spain-joint-call-rdi-projects-2024;https://dst.gov.in/callforproposals/2018-commonwealth-scholarship-united-kingdom;https://dst.gov.in/callforproposals/2019-brics-calls-proposals-multilateral-rd-projects,0,0,NO_CANONICAL_IDENTITY_NO_LOCK
